epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
134,573.167,0.01587,0.99329,1,0.02324,0.005611,0.005611,0.005611
135,576.439,0.01006,0.99329,1,0.02315,0.005578,0.005578,0.005578
136,579.67,0.01809,0.99553,1,0.02534,0.005545,0.005545,0.005545
137,582.926,0.02416,0.99553,1,0.02669,0.005512,0.005512,0.005512
138,586.014,0.01005,0.99105,1,0.02501,0.005479,0.005479,0.005479
139,589.186,0.02984,0.99329,1,0.0224,0.005446,0.005446,0.005446
140,592.455,0.01429,0.99553,1,0.00704,0.005413,0.005413,0.005413
141,595.539,0.01439,0.99329,1,0.01604,0.00538,0.00538,0.00538
142,598.694,0.02352,0.97092,1,0.06425,0.005347,0.005347,0.005347
143,601.885,0.00991,0.98881,1,0.02913,0.005314,0.005314,0.005314
144,604.977,0.03236,0.96421,1,0.0956,0.005281,0.005281,0.005281
145,608.228,0.01985,0.99553,1,0.00633,0.005248,0.005248,0.005248
146,611.44,0.0116,0.95302,1,0.10195,0.005215,0.005215,0.005215
147,614.571,0.03065,0.99776,1,0.0036,0.005182,0.005182,0.005182
148,617.872,0.01404,0.97315,1,0.05294,0.005149,0.005149,0.005149
149,621.025,0.01882,0.97763,1,0.04771,0.005116,0.005116,0.005116
150,624.208,0.01972,0.95749,1,0.08773,0.005083,0.005083,0.005083
151,627.516,0.00954,0.99329,1,0.01828,0.00505,0.00505,0.00505
152,630.597,0.01814,0.99553,1,0.01879,0.005017,0.005017,0.005017
153,633.887,0.02121,0.99776,1,0.01891,0.004984,0.004984,0.004984
154,637.256,0.02042,0.99329,1,0.0162,0.004951,0.004951,0.004951
155,640.417,0.01394,0.98881,1,0.01938,0.004918,0.004918,0.004918
156,643.623,0.01371,0.99329,1,0.02219,0.004885,0.004885,0.004885
157,646.809,0.02244,0.99553,1,0.01468,0.004852,0.004852,0.004852
