epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
284,2777.15,0.04501,0.96505,1,0.14785,0.000661,0.000661,0.000661
285,2791.67,0.04758,0.9696,1,0.13605,0.000628,0.000628,0.000628
286,2805.47,0.02987,0.97264,1,0.12834,0.000595,0.000595,0.000595
287,2815.4,0.05165,0.9696,1,0.1271,0.000562,0.000562,0.000562
288,2825.49,0.03058,0.97112,1,0.13644,0.000529,0.000529,0.000529
289,2834.39,0.03852,0.97264,1,0.13093,0.000496,0.000496,0.000496
290,2852.86,0.05588,0.97264,1,0.1253,0.000463,0.000463,0.000463
291,2865.87,0.0462,0.9696,1,0.12919,0.00043,0.00043,0.00043
292,2872.94,0.0347,0.9696,1,0.12905,0.000397,0.000397,0.000397
293,2880.2,0.03902,0.9696,1,0.13749,0.000364,0.000364,0.000364
294,2887.38,0.03482,0.9696,1,0.12881,0.000331,0.000331,0.000331
295,2894.97,0.04116,0.96809,1,0.12779,0.000298,0.000298,0.000298
296,2905.57,0.02574,0.9696,1,0.13501,0.000265,0.000265,0.000265
297,2916.15,0.03191,0.9696,1,0.12433,0.000232,0.000232,0.000232
298,2924.19,0.03983,0.9696,1,0.12461,0.000199,0.000199,0.000199
299,2931.33,0.03965,0.9696,1,0.12526,0.000166,0.000166,0.000166
300,2938.45,0.04676,0.9696,1,0.12671,0.000133,0.000133,0.000133
